count,ISB_Service,bus_stop_board,time_start,day_of_the_week,is_weekend,is_peak,hour,minute
1,K,KR MRT,2024-09-01 20:12:00,Monday,0,0,20,12
1,D1,Opp HSSML,2024-09-01 20:12:00,Monday,0,0,20,12
1,K,PGP Terminal,2024-09-01 20:12:00,Monday,0,0,20,12
1,D1,UTown,2024-09-01 20:12:00,Monday,0,0,20,12
1,A2,KR Bus Terminal,2024-09-01 20:13:00,Monday,0,0,20,13
1,A2,Opp KR MRT,2024-09-01 20:15:00,Monday,0,0,20,15
1,A1,KR Bus Terminal,2024-09-01 20:18:00,Monday,0,0,20,18
1,A1,LT13,2024-09-01 20:18:00,Monday,0,0,20,18
1,A1,PGP Terminal,2024-09-01 20:19:00,Monday,0,0,20,19
1,A1,KR MRT,2024-09-01 20:21:00,Monday,0,0,20,21
1,D2,KR MRT,2024-09-01 20:22:00,Monday,0,0,20,22
1,D1,COM3,2024-09-01 20:25:00,Monday,0,0,20,25
1,A1,LT27,2024-09-01 20:25:00,Monday,0,0,20,25
1,D1,COM3,2024-09-01 20:26:00,Monday,0,0,20,26
1,A2,IT,2024-09-01 20:28:00,Monday,0,0,20,28
1,A2,Opp KR MRT,2024-09-01 20:28:00,Monday,0,0,20,28
1,D2,KR MRT,2024-09-01 20:30:00,Monday,0,0,20,30
1,A1,BIZ2,2024-09-01 20:32:00,Monday,0,0,20,32
1,D1,IT,2024-09-01 20:32:00,Monday,0,0,20,32
1,D1,IT,2024-09-01 20:33:00,Monday,0,0,20,33
1,D1,Opp HSSML,2024-09-01 20:35:00,Monday,0,0,20,35
1,D2,University Hall,2024-09-01 20:39:00,Monday,0,0,20,39
5,A1,LT13,2024-09-01 20:42:00,Monday,0,0,20,42
5,D2,S17,2024-09-01 20:42:00,Monday,0,0,20,42
2,A2,Opp YIH,2024-09-01 20:42:00,Monday,0,0,20,42
10,A2,Opp KR MRT,2024-09-01 20:42:00,Monday,0,0,20,42
16,A2,IT,2024-09-01 20:42:00,Monday,0,0,20,42
1,A2,UHC,2024-09-01 20:42:00,Monday,0,0,20,42
2,D2,Museum,2024-09-01 20:42:00,Monday,0,0,20,42
1,D2,UHC,2024-09-01 20:42:00,Monday,0,0,20,42
1,A2,Museum,2024-09-01 20:42:00,Monday,0,0,20,42
7,A1,KR Bus Terminal,2024-09-01 20:42:00,Monday,0,0,20,42
1,D1,Opp YIH,2024-09-01 20:42:00,Monday,0,0,20,42
1,A2,Opp HSSML,2024-09-01 20:42:00,Monday,0,0,20,42
5,A2,KR Bus Terminal,2024-09-01 20:42:00,Monday,0,0,20,42
9,D2,LT27,2024-09-01 20:42:00,Monday,0,0,20,42
8,A1,BIZ2,2024-09-01 20:42:00,Monday,0,0,20,42
2,A2,Opp NUSS,2024-09-01 20:42:00,Monday,0,0,20,42
5,A2,PGP Foyer,2024-09-01 20:42:00,Monday,0,0,20,42
57,A1,KR MRT,2024-09-01 20:42:00,Monday,0,0,20,42
6,A2,S17,2024-09-01 20:42:00,Monday,0,0,20,42
1,D1,LT13,2024-09-01 20:42:00,Monday,0,0,20,42
2,D1,Museum,2024-09-01 20:42:00,Monday,0,0,20,42
8,D2,Opp KR MRT,2024-09-01 20:42:00,Monday,0,0,20,42
5,D1,COM3,2024-09-01 20:42:00,Monday,0,0,20,42
1,D1,Opp HSSML,2024-09-01 20:42:00,Monday,0,0,20,42
10,D1,UTown,2024-09-01 20:42:00,Monday,0,0,20,42
13,D2,UTown,2024-09-01 20:42:00,Monday,0,0,20,42
2,D2,University Hall,2024-09-01 20:42:00,Monday,0,0,20,42
1,D1,Ventus,2024-09-01 20:42:00,Monday,0,0,20,42
96,D2,KR MRT,2024-09-01 20:42:00,Monday,0,0,20,42
1,A1,YIH,2024-09-01 20:42:00,Monday,0,0,20,42
8,K,KR MRT,2024-09-01 20:42:00,Monday,0,0,20,42
1,A1,University Hall,2024-09-01 20:42:00,Monday,0,0,20,42
10,BTC (Bukit Timah Campus),KR MRT,2024-09-01 20:42:00,Monday,0,0,20,42
11,D2,COM3,2024-09-01 20:42:00,Monday,0,0,20,42
16,D2,PGP Terminal,2024-09-01 20:42:00,Monday,0,0,20,42
1,K,Opp KR MRT,2024-09-01 20:42:00,Monday,0,0,20,42
1,K,CLB,2024-09-01 20:42:00,Monday,0,0,20,42
2,A1,LT27,2024-09-01 20:42:00,Monday,0,0,20,42
1,A1,CLB,2024-09-01 20:42:00,Monday,0,0,20,42
1,D1,Opp NUSS,2024-09-01 20:42:00,Monday,0,0,20,42
1,K,University Hall,2024-09-01 20:42:00,Monday,0,0,20,42
6,A1,PGP Terminal,2024-09-01 20:42:00,Monday,0,0,20,42
1,BTC (Bukit Timah Campus),LT27,2024-09-01 20:42:00,Monday,0,0,20,42
6,D1,IT,2024-09-01 20:42:00,Monday,0,0,20,42
1,K,LT27,2024-09-01 20:42:00,Monday,0,0,20,42
1,D2,PGP Foyer,2024-09-01 20:42:00,Monday,0,0,20,42
5,A1,PGP Terminal,2024-09-01 20:46:00,Monday,0,0,20,46
9,D2,Opp KR MRT,2024-09-01 20:46:00,Monday,0,0,20,46
48,D2,KR MRT,2024-09-01 20:46:00,Monday,0,0,20,46
1,BTC (Bukit Timah Campus),UTown,2024-09-01 20:46:00,Monday,0,0,20,46
11,D2,UTown,2024-09-01 20:46:00,Monday,0,0,20,46
7,A2,KR Bus Terminal,2024-09-01 20:46:00,Monday,0,0,20,46
1,D2,PGP Foyer,2024-09-01 20:46:00,Monday,0,0,20,46
6,BTC (Bukit Timah Campus),KR MRT,2024-09-01 20:46:00,Monday,0,0,20,46
4,D1,COM3,2024-09-01 20:46:00,Monday,0,0,20,46
1,D1,Opp HSSML,2024-09-01 20:46:00,Monday,0,0,20,46
2,A2,PGP Foyer,2024-09-01 20:46:00,Monday,0,0,20,46
6,D2,LT27,2024-09-01 20:46:00,Monday,0,0,20,46
5,A1,KR Bus Terminal,2024-09-01 20:46:00,Monday,0,0,20,46
3,A1,BIZ2,2024-09-01 20:46:00,Monday,0,0,20,46
7,A2,IT,2024-09-01 20:46:00,Monday,0,0,20,46
13,A2,Opp KR MRT,2024-09-01 20:46:00,Monday,0,0,20,46
6,D2,PGP Terminal,2024-09-01 20:46:00,Monday,0,0,20,46
3,D1,IT,2024-09-01 20:46:00,Monday,0,0,20,46
3,A1,LT27,2024-09-01 20:46:00,Monday,0,0,20,46
8,K,KR MRT,2024-09-01 20:46:00,Monday,0,0,20,46
1,BTC (Bukit Timah Campus),LT27,2024-09-01 20:46:00,Monday,0,0,20,46
2,D2,Museum,2024-09-01 20:46:00,Monday,0,0,20,46
1,A2,S17,2024-09-01 20:46:00,Monday,0,0,20,46
1,D1,Ventus,2024-09-01 20:46:00,Monday,0,0,20,46
2,D2,S17,2024-09-01 20:46:00,Monday,0,0,20,46
28,A1,KR MRT,2024-09-01 20:46:00,Monday,0,0,20,46
8,D1,UTown,2024-09-01 20:46:00,Monday,0,0,20,46
2,D1,Museum,2024-09-01 20:46:00,Monday,0,0,20,46
1,A1,LT13,2024-09-01 20:46:00,Monday,0,0,20,46
7,D2,COM3,2024-09-01 20:46:00,Monday,0,0,20,46
4,A1,LT27,2024-09-02 07:46:00,Tuesday,0,0,7,46
1,BTC (Bukit Timah Campus),University Hall,2024-09-02 07:46:00,Tuesday,0,0,7,46
2,K,LT27,2024-09-02 07:46:00,Tuesday,0,0,7,46
6,A1,KR Bus Terminal,2024-09-02 07:46:00,Tuesday,0,0,7,46
6,D2,PGP Terminal,2024-09-02 07:46:00,Tuesday,0,0,7,46
50,D2,KR MRT,2024-09-02 07:46:00,Tuesday,0,0,7,46
3,D1,BIZ2,2024-09-02 07:46:00,Tuesday,0,0,7,46
4,K,KR MRT,2024-09-02 07:46:00,Tuesday,0,0,7,46
3,D1,CLB,2024-09-02 07:46:00,Tuesday,0,0,7,46
6,D2,UTown,2024-09-02 07:46:00,Tuesday,0,0,7,46
4,A2,Opp KR MRT,2024-09-02 07:46:00,Tuesday,0,0,7,46
1,D2,PGP Foyer,2024-09-02 07:46:00,Tuesday,0,0,7,46
23,A1,KR MRT,2024-09-02 07:46:00,Tuesday,0,0,7,46
4,D1,COM3,2024-09-02 07:46:00,Tuesday,0,0,7,46
1,A2,Opp NUSS,2024-09-02 07:46:00,Tuesday,0,0,7,46
1,A2,KR Bus Terminal,2024-09-02 07:46:00,Tuesday,0,0,7,46
1,D1,Opp HSSML,2024-09-02 07:46:00,Tuesday,0,0,7,46
4,D1,Opp YIH,2024-09-02 07:46:00,Tuesday,0,0,7,46
4,A1,BIZ2,2024-09-02 07:46:00,Tuesday,0,0,7,46
9,D1,UTown,2024-09-02 07:46:00,Tuesday,0,0,7,46
2,D1,Ventus,2024-09-02 07:46:00,Tuesday,0,0,7,46
1,A2,S17,2024-09-02 07:46:00,Tuesday,0,0,7,46
1,D2,UHC,2024-09-02 07:46:00,Tuesday,0,0,7,46
4,D2,Museum,2024-09-02 07:46:00,Tuesday,0,0,7,46
11,A2,IT,2024-09-02 07:46:00,Tuesday,0,0,7,46
7,D2,COM3,2024-09-02 07:46:00,Tuesday,0,0,7,46
1,BTC (Bukit Timah Campus),LT27,2024-09-02 07:46:00,Tuesday,0,0,7,46
8,D1,IT,2024-09-02 07:46:00,Tuesday,0,0,7,46
6,A1,LT13,2024-09-02 07:46:00,Tuesday,0,0,7,46
1,K,University Hall,2024-09-02 07:46:00,Tuesday,0,0,7,46
9,D2,LT27,2024-09-02 07:46:00,Tuesday,0,0,7,46
1,D2,Opp KR MRT,2024-09-02 07:46:00,Tuesday,0,0,7,46
2,K,PGP Terminal,2024-09-02 07:46:00,Tuesday,0,0,7,46
3,D2,S17,2024-09-02 07:46:00,Tuesday,0,0,7,46
1,A2,Opp YIH,2024-09-02 07:46:00,Tuesday,0,0,7,46
1,A1,PGP Terminal,2024-09-02 07:46:00,Tuesday,0,0,7,46
8,BTC (Bukit Timah Campus),KR MRT,2024-09-02 07:46:00,Tuesday,0,0,7,46
1,D2,KR MRT,2024-09-02 07:47:00,Tuesday,0,0,7,47
1,A2,Opp KR MRT,2024-09-02 07:48:00,Tuesday,0,0,7,48
1,D1,UTown,2024-09-02 07:48:00,Tuesday,0,0,7,48
1,A1,KR MRT,2024-09-02 07:49:00,Tuesday,0,0,7,49
1,D2,COM3,2024-09-02 07:49:00,Tuesday,0,0,7,49
1,A2,Opp KR MRT,2024-09-02 07:50:00,Tuesday,0,0,7,50
2,D2,KR MRT,2024-09-02 07:50:00,Tuesday,0,0,7,50
1,D2,UTown,2024-09-02 07:51:00,Tuesday,0,0,7,51
1,D1,IT,2024-09-02 07:53:00,Tuesday,0,0,7,53
1,A1,KR MRT,2024-09-02 07:54:00,Tuesday,0,0,7,54
1,BTC (Bukit Timah Campus),UTown,2024-09-02 07:54:00,Tuesday,0,0,7,54
1,BTC (Bukit Timah Campus),KR MRT,2024-09-02 07:55:00,Tuesday,0,0,7,55
1,D2,UTown,2024-09-02 07:55:00,Tuesday,0,0,7,55
1,D2,KR MRT,2024-09-02 07:56:00,Tuesday,0,0,7,56
1,A1,KR MRT,2024-09-02 07:57:00,Tuesday,0,0,7,57
1,A1,PGP Terminal,2024-09-02 07:58:00,Tuesday,0,0,7,58
1,A2,KR Bus Terminal,2024-09-02 07:58:00,Tuesday,0,0,7,58
1,D2,COM3,2024-09-02 08:00:00,Tuesday,0,0,8,0
1,D2,Opp KR MRT,2024-09-02 08:00:00,Tuesday,0,0,8,0
1,A1,KR MRT,2024-09-02 08:00:00,Tuesday,0,0,8,0
2,D2,KR MRT,2024-09-02 08:00:00,Tuesday,0,0,8,0
1,D2,KR MRT,2024-09-02 08:01:00,Tuesday,0,0,8,1
1,A1,KR Bus Terminal,2024-09-02 08:01:00,Tuesday,0,0,8,1
1,BTC (Bukit Timah Campus),YIH,2024-09-02 08:01:00,Tuesday,0,0,8,1
1,A1,KR MRT,2024-09-02 08:02:00,Tuesday,0,0,8,2
1,A1,LT13,2024-09-02 08:03:00,Tuesday,0,0,8,3
1,A1,PGP Terminal,2024-09-02 08:03:00,Tuesday,0,0,8,3
1,D2,S17,2024-09-02 08:04:00,Tuesday,0,0,8,4
1,D2,KR MRT,2024-09-02 08:04:00,Tuesday,0,0,8,4
2,A1,KR MRT,2024-09-02 08:05:00,Tuesday,0,0,8,5
1,D2,KR MRT,2024-09-02 08:05:00,Tuesday,0,0,8,5
1,A2,KR Bus Terminal,2024-09-02 08:05:00,Tuesday,0,0,8,5
1,A2,IT,2024-09-02 08:06:00,Tuesday,0,0,8,6
1,D2,Museum,2024-09-02 08:06:00,Tuesday,0,0,8,6
1,A1,KR MRT,2024-09-02 08:06:00,Tuesday,0,0,8,6
1,D2,KR MRT,2024-09-02 08:06:00,Tuesday,0,0,8,6
1,D2,KR MRT,2024-09-02 08:07:00,Tuesday,0,0,8,7
1,D2,PGP Terminal,2024-09-02 08:07:00,Tuesday,0,0,8,7
1,A1,PGP Terminal,2024-09-02 08:08:00,Tuesday,0,0,8,8
2,D2,KR MRT,2024-09-02 08:09:00,Tuesday,0,0,8,9
2,BTC (Bukit Timah Campus),KR MRT,2024-09-02 08:10:00,Tuesday,0,0,8,10
1,D1,Museum,2024-09-02 08:10:00,Tuesday,0,0,8,10
1,A1,KR Bus Terminal,2024-09-02 08:10:00,Tuesday,0,0,8,10
2,D2,KR MRT,2024-09-02 08:10:00,Tuesday,0,0,8,10
2,D2,KR MRT,2024-09-02 08:11:00,Tuesday,0,0,8,11
1,BTC (Bukit Timah Campus),KR MRT,2024-09-02 08:11:00,Tuesday,0,0,8,11
1,A1,KR Bus Terminal,2024-09-02 08:11:00,Tuesday,0,0,8,11
1,D1,IT,2024-09-02 08:11:00,Tuesday,0,0,8,11
1,A2,S17,2024-09-02 08:12:00,Tuesday,0,0,8,12
1,A1,KR MRT,2024-09-02 08:12:00,Tuesday,0,0,8,12
1,A2,IT,2024-09-02 08:12:00,Tuesday,0,0,8,12
1,D1,IT,2024-09-02 08:12:00,Tuesday,0,0,8,12
1,D2,KR MRT,2024-09-02 08:12:00,Tuesday,0,0,8,12
1,D2,KR MRT,2024-09-02 08:13:00,Tuesday,0,0,8,13
1,D2,COM3,2024-09-02 08:13:00,Tuesday,0,0,8,13
1,D1,UTown,2024-09-02 08:14:00,Tuesday,0,0,8,14
1,D1,CLB,2024-09-02 08:14:00,Tuesday,0,0,8,14
1,BTC (Bukit Timah Campus),KR MRT,2024-09-02 08:14:00,Tuesday,0,0,8,14
1,A1,KR MRT,2024-09-02 08:14:00,Tuesday,0,0,8,14
1,A2,S17,2024-09-02 08:14:00,Tuesday,0,0,8,14
1,D2,Opp KR MRT,2024-09-02 08:15:00,Tuesday,0,0,8,15
1,K,KR MRT,2024-09-02 08:15:00,Tuesday,0,0,8,15
1,D2,KR MRT,2024-09-02 08:15:00,Tuesday,0,0,8,15
1,D2,UTown,2024-09-02 08:16:00,Tuesday,0,0,8,16
2,D2,KR MRT,2024-09-02 08:16:00,Tuesday,0,0,8,16
1,D1,UTown,2024-09-02 08:16:00,Tuesday,0,0,8,16
1,A1,KR MRT,2024-09-02 08:16:00,Tuesday,0,0,8,16
1,D1,UTown,2024-09-02 08:17:00,Tuesday,0,0,8,17
3,D2,KR MRT,2024-09-02 08:17:00,Tuesday,0,0,8,17
1,A1,LT27,2024-09-02 08:18:00,Tuesday,0,0,8,18
1,D2,UTown,2024-09-02 08:18:00,Tuesday,0,0,8,18
1,D2,University Hall,2024-09-02 08:19:00,Tuesday,0,0,8,19
1,A1,KR MRT,2024-09-02 08:20:00,Tuesday,0,0,8,20
2,D2,KR MRT,2024-09-02 08:20:00,Tuesday,0,0,8,20
1,A2,Opp KR MRT,2024-09-02 08:20:00,Tuesday,0,0,8,20
1,D1,UTown,2024-09-02 08:21:00,Tuesday,0,0,8,21
2,A1,KR MRT,2024-09-02 08:22:00,Tuesday,0,0,8,22
1,D2,UTown,2024-09-02 08:22:00,Tuesday,0,0,8,22
1,BTC (Bukit Timah Campus),KR MRT,2024-09-02 08:22:00,Tuesday,0,0,8,22
3,D2,KR MRT,2024-09-02 08:23:00,Tuesday,0,0,8,23
1,D2,PGP Foyer,2024-09-02 08:23:00,Tuesday,0,0,8,23
1,K,KR MRT,2024-09-02 08:23:00,Tuesday,0,0,8,23
1,D2,KR MRT,2024-09-02 08:24:00,Tuesday,0,0,8,24
1,D1,COM3,2024-09-02 08:25:00,Tuesday,0,0,8,25
1,D2,KR MRT,2024-09-02 08:25:00,Tuesday,0,0,8,25
1,A1,PGP Terminal,2024-09-02 08:25:00,Tuesday,0,0,8,25
1,D2,Opp KR MRT,2024-09-02 08:26:00,Tuesday,0,0,8,26
1,D2,KR MRT,2024-09-02 08:26:00,Tuesday,0,0,8,26
3,D2,KR MRT,2024-09-02 08:27:00,Tuesday,0,0,8,27
1,BTC (Bukit Timah Campus),KR MRT,2024-09-02 08:27:00,Tuesday,0,0,8,27
1,A1,KR MRT,2024-09-02 08:27:00,Tuesday,0,0,8,27
1,A2,Opp KR MRT,2024-09-02 08:28:00,Tuesday,0,0,8,28
1,D2,Museum,2024-09-02 08:28:00,Tuesday,0,0,8,28
1,D2,LT27,2024-09-02 08:29:00,Tuesday,0,0,8,29
1,D2,KR MRT,2024-09-02 08:29:00,Tuesday,0,0,8,29
1,D1,IT,2024-09-02 08:29:00,Tuesday,0,0,8,29
1,D2,LT27,2024-09-02 08:30:00,Tuesday,0,0,8,30
1,A2,Opp KR MRT,2024-09-02 08:30:00,Tuesday,0,0,8,30
1,D2,Museum,2024-09-02 08:30:00,Tuesday,0,0,8,30
1,A1,KR MRT,2024-09-02 08:32:00,Tuesday,0,0,8,32
2,D2,KR MRT,2024-09-02 08:32:00,Tuesday,0,0,8,32
1,D1,UTown,2024-09-02 08:32:00,Tuesday,0,0,8,32
1,D2,KR MRT,2024-09-02 08:33:00,Tuesday,0,0,8,33
1,D2,PGP Terminal,2024-09-02 08:33:00,Tuesday,0,0,8,33
1,D2,Opp KR MRT,2024-09-02 08:34:00,Tuesday,0,0,8,34
1,BTC (Bukit Timah Campus),KR MRT,2024-09-02 08:34:00,Tuesday,0,0,8,34
1,A1,BIZ2,2024-09-02 08:34:00,Tuesday,0,0,8,34
1,A1,KR MRT,2024-09-02 08:34:00,Tuesday,0,0,8,34
1,BTC (Bukit Timah Campus),KR MRT,2024-09-02 08:35:00,Tuesday,0,0,8,35
1,D2,KR MRT,2024-09-02 08:35:00,Tuesday,0,0,8,35
2,D2,KR MRT,2024-09-02 08:36:00,Tuesday,0,0,8,36
2,D2,LT27,2024-09-02 08:37:00,Tuesday,0,0,8,37
1,D2,KR MRT,2024-09-02 08:37:00,Tuesday,0,0,8,37
1,A1,PGP Terminal,2024-09-02 08:37:00,Tuesday,0,0,8,37
1,D2,LT27,2024-09-02 08:38:00,Tuesday,0,0,8,38
1,A1,KR MRT,2024-09-02 08:38:00,Tuesday,0,0,8,38
1,A1,KR Bus Terminal,2024-09-02 08:38:00,Tuesday,0,0,8,38
1,D1,COM3,2024-09-02 08:38:00,Tuesday,0,0,8,38
1,D2,PGP Foyer,2024-09-02 08:39:00,Tuesday,0,0,8,39
1,A2,IT,2024-09-02 08:39:00,Tuesday,0,0,8,39
1,D2,UTown,2024-09-02 08:39:00,Tuesday,0,0,8,39
1,D2,KR MRT,2024-09-02 08:39:00,Tuesday,0,0,8,39
1,D2,UTown,2024-09-02 08:40:00,Tuesday,0,0,8,40
1,D2,PGP Terminal,2024-09-02 08:41:00,Tuesday,0,0,8,41
1,D2,KR MRT,2024-09-02 08:41:00,Tuesday,0,0,8,41
1,BTC (Bukit Timah Campus),KR MRT,2024-09-02 08:42:00,Tuesday,0,0,8,42
1,D2,PGP Terminal,2024-09-02 08:43:00,Tuesday,0,0,8,43
1,A1,CLB,2024-09-02 08:44:00,Tuesday,0,0,8,44
1,A2,IT,2024-09-02 08:44:00,Tuesday,0,0,8,44
1,D2,KR MRT,2024-09-02 08:45:00,Tuesday,0,0,8,45
1,BTC (Bukit Timah Campus),KR MRT,2024-09-02 08:45:00,Tuesday,0,0,8,45
1,D2,Museum,2024-09-02 08:45:00,Tuesday,0,0,8,45
2,A1,KR MRT,2024-09-02 08:45:00,Tuesday,0,0,8,45
1,K,KR MRT,2024-09-02 08:45:00,Tuesday,0,0,8,45
1,BTC (Bukit Timah Campus),LT27,2024-09-02 08:46:00,Tuesday,0,0,8,46
2,A1,LT13,2024-09-02 08:46:00,Tuesday,0,0,8,46
8,D1,UTown,2024-09-02 08:46:00,Tuesday,0,0,8,46
2,A1,YIH,2024-09-02 08:46:00,Tuesday,0,0,8,46
3,BTC (Bukit Timah Campus),UTown,2024-09-02 08:46:00,Tuesday,0,0,8,46
2,D1,YIH,2024-09-02 08:46:00,Tuesday,0,0,8,46
9,BTC (Bukit Timah Campus),KR MRT,2024-09-02 08:46:00,Tuesday,0,0,8,46
2,A2,Museum,2024-09-02 08:46:00,Tuesday,0,0,8,46
2,D1,Ventus,2024-09-02 08:46:00,Tuesday,0,0,8,46
1,D1,LT13,2024-09-02 08:46:00,Tuesday,0,0,8,46
1,D1,Museum,2024-09-02 08:46:00,Tuesday,0,0,8,46
7,A1,BIZ2,2024-09-02 08:46:00,Tuesday,0,0,8,46
1,D1,Opp YIH,2024-09-02 08:46:00,Tuesday,0,0,8,46
10,D2,UTown,2024-09-02 08:46:00,Tuesday,0,0,8,46
8,A2,IT,2024-09-02 08:46:00,Tuesday,0,0,8,46
1,K,LT27,2024-09-02 08:46:00,Tuesday,0,0,8,46
1,D2,University Hall,2024-09-02 08:46:00,Tuesday,0,0,8,46
3,D1,CLB,2024-09-02 08:46:00,Tuesday,0,0,8,46
2,K,KR MRT,2024-09-02 08:46:00,Tuesday,0,0,8,46
1,K,YIH,2024-09-02 08:46:00,Tuesday,0,0,8,46
4,D2,S17,2024-09-02 08:46:00,Tuesday,0,0,8,46
37,A1,KR MRT,2024-09-02 08:46:00,Tuesday,0,0,8,46
1,D1,BIZ2,2024-09-02 08:46:00,Tuesday,0,0,8,46
1,K,Opp KR MRT,2024-09-02 08:46:00,Tuesday,0,0,8,46
9,D2,PGP Terminal,2024-09-02 08:46:00,Tuesday,0,0,8,46
4,D1,COM3,2024-09-02 08:46:00,Tuesday,0,0,8,46
2,A1,KR Bus Terminal,2024-09-02 08:46:00,Tuesday,0,0,8,46
4,D2,Museum,2024-09-02 08:46:00,Tuesday,0,0,8,46
4,A1,PGP Terminal,2024-09-02 08:46:00,Tuesday,0,0,8,46
1,K,PGP Terminal,2024-09-02 08:46:00,Tuesday,0,0,8,46
10,D2,COM3,2024-09-02 08:46:00,Tuesday,0,0,8,46
7,D1,IT,2024-09-02 08:46:00,Tuesday,0,0,8,46
1,A2,PGP Foyer,2024-09-02 08:46:00,Tuesday,0,0,8,46
1,A1,CLB,2024-09-02 08:46:00,Tuesday,0,0,8,46
15,D2,LT27,2024-09-02 08:46:00,Tuesday,0,0,8,46
7,A1,LT27,2024-09-02 08:46:00,Tuesday,0,0,8,46
7,A2,S17,2024-09-02 08:46:00,Tuesday,0,0,8,46
1,D2,UHC,2024-09-02 08:46:00,Tuesday,0,0,8,46
2,D2,Opp KR MRT,2024-09-02 08:46:00,Tuesday,0,0,8,46
65,D2,KR MRT,2024-09-02 08:46:00,Tuesday,0,0,8,46
11,A2,Opp KR MRT,2024-09-02 08:46:00,Tuesday,0,0,8,46
1,A2,KR Bus Terminal,2024-09-02 08:46:00,Tuesday,0,0,8,46
1,BTC (Bukit Timah Campus),KR MRT,2024-09-02 08:47:00,Tuesday,0,0,8,47
1,D2,KR MRT,2024-09-02 08:47:00,Tuesday,0,0,8,47
1,A1,KR MRT,2024-09-02 08:48:00,Tuesday,0,0,8,48
1,D2,University Hall,2024-09-02 08:48:00,Tuesday,0,0,8,48
1,K,KR MRT,2024-09-02 08:49:00,Tuesday,0,0,8,49
1,A2,Opp KR MRT,2024-09-02 08:49:00,Tuesday,0,0,8,49
1,A1,KR MRT,2024-09-02 08:49:00,Tuesday,0,0,8,49
2,D2,KR MRT,2024-09-02 08:50:00,Tuesday,0,0,8,50
1,A1,CLB,2024-09-02 08:52:00,Tuesday,0,0,8,52
1,D2,KR MRT,2024-09-02 08:53:00,Tuesday,0,0,8,53
1,D2,Museum,2024-09-02 08:54:00,Tuesday,0,0,8,54
1,A1,KR Bus Terminal,2024-09-02 08:54:00,Tuesday,0,0,8,54
1,D2,KR MRT,2024-09-02 08:54:00,Tuesday,0,0,8,54
1,A1,KR MRT,2024-09-02 08:55:00,Tuesday,0,0,8,55
1,K,KR MRT,2024-09-02 08:56:00,Tuesday,0,0,8,56
1,D2,KR MRT,2024-09-02 08:56:00,Tuesday,0,0,8,56
1,A1,KR MRT,2024-09-02 08:56:00,Tuesday,0,0,8,56
1,A2,Opp YIH,2024-09-02 08:56:00,Tuesday,0,0,8,56
1,A1,BIZ2,2024-09-02 08:57:00,Tuesday,0,0,8,57
1,BTC (Bukit Timah Campus),KR MRT,2024-09-02 08:57:00,Tuesday,0,0,8,57
1,D2,KR MRT,2024-09-02 08:58:00,Tuesday,0,0,8,58
1,A1,KR MRT,2024-09-02 08:59:00,Tuesday,0,0,8,59
1,D2,KR MRT,2024-09-02 08:59:00,Tuesday,0,0,8,59
1,D2,Opp KR MRT,2024-09-02 09:00:00,Tuesday,0,0,9,0
2,A1,KR MRT,2024-09-02 09:00:00,Tuesday,0,0,9,0
1,A2,KR Bus Terminal,2024-09-02 09:00:00,Tuesday,0,0,9,0
1,D2,COM3,2024-09-02 09:00:00,Tuesday,0,0,9,0
1,D2,LT27,2024-09-02 09:00:00,Tuesday,0,0,9,0
2,K,KR MRT,2024-09-02 09:00:00,Tuesday,0,0,9,0
2,BTC (Bukit Timah Campus),KR MRT,2024-09-02 09:01:00,Tuesday,0,0,9,1
1,A2,Opp KR MRT,2024-09-02 09:01:00,Tuesday,0,0,9,1
1,D1,UTown,2024-09-02 09:01:00,Tuesday,0,0,9,1
5,D2,KR MRT,2024-09-02 09:01:00,Tuesday,0,0,9,1
1,D1,IT,2024-09-02 09:02:00,Tuesday,0,0,9,2
2,A1,KR MRT,2024-09-02 09:02:00,Tuesday,0,0,9,2
1,A1,LT13,2024-09-02 09:03:00,Tuesday,0,0,9,3
1,A1,BIZ2,2024-09-02 09:03:00,Tuesday,0,0,9,3
1,D2,Opp KR MRT,2024-09-02 09:03:00,Tuesday,0,0,9,3
1,BTC (Bukit Timah Campus),KR MRT,2024-09-02 09:03:00,Tuesday,0,0,9,3
1,A1,KR MRT,2024-09-02 09:03:00,Tuesday,0,0,9,3
3,D2,KR MRT,2024-09-02 09:03:00,Tuesday,0,0,9,3
1,D1,UTown,2024-09-02 09:03:00,Tuesday,0,0,9,3
1,D1,Opp HSSML,2024-09-02 09:03:00,Tuesday,0,0,9,3
2,BTC (Bukit Timah Campus),KR MRT,2024-09-02 09:04:00,Tuesday,0,0,9,4
1,A1,KR MRT,2024-09-02 09:04:00,Tuesday,0,0,9,4
1,A2,Opp KR MRT,2024-09-02 09:04:00,Tuesday,0,0,9,4
1,D2,COM3,2024-09-02 09:04:00,Tuesday,0,0,9,4
1,D2,Opp KR MRT,2024-09-02 09:04:00,Tuesday,0,0,9,4
8,D2,KR MRT,2024-09-02 09:04:00,Tuesday,0,0,9,4
1,A2,KR Bus Terminal,2024-09-02 09:05:00,Tuesday,0,0,9,5
1,D2,KR MRT,2024-09-02 09:05:00,Tuesday,0,0,9,5
1,D2,Museum,2024-09-02 09:05:00,Tuesday,0,0,9,5
1,BTC (Bukit Timah Campus),KR MRT,2024-09-02 09:05:00,Tuesday,0,0,9,5
1,A2,IT,2024-09-02 09:05:00,Tuesday,0,0,9,5
1,D1,BIZ2,2024-09-02 09:05:00,Tuesday,0,0,9,5
